Country,Year,ISO Country Code,Population,Gross Domestic Product,Cement CO2 Emissions,CO2 Emissions,CO2 Including Land Use Change,Coal CO2 Emissions,Consumption CO2,Flaring CO2 Emissions,Gas CO2 Emissions,Land Use Change CO2,Methane,Nitrous Oxide,Oil CO2 Emissions,Other Industry CO2,Primary Energy Consumption,Temperature Change From Methane,Temperature Change From CO2,Temperature Change From Greenhouse Gas,Temperature Change From Nitrous Oxide,Total Greenhouse Gas,Total Greenhouse Gas Excluding Land Use Change,Trade CO2,Continent,UN Region,Income Group
Indonesia,1965,IDN,101365131.0,165966266368.0,0.182,24.668,374.128,0.762,0.0,0.0,6.057,349.459,97.152,18.781,17.668,0.0,84.516,0.003,0.015,0.018,0.0,521.222,65.149,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1966,IDN,103792757.0,165937627136.0,0.167,23.375,354.264,0.898,0.0,0.0,6.071,330.889,99.234,19.082,16.239,0.0,83.896,0.003,0.015,0.018,0.0,520.135,64.15,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1967,IDN,106526397.0,162199044096.0,0.174,24.54,342.032,0.619,0.0,0.0,6.123,317.492,99.177,18.753,17.624,0.0,82.897,0.003,0.015,0.019,0.0,517.307,67.221,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1968,IDN,109450007.0,177944035328.0,0.204,27.563,330.507,0.473,0.0,0.0,6.309,302.944,107.42,20.624,20.577,0.0,88.425,0.003,0.016,0.019,0.0,522.193,73.182,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1969,IDN,112517638.0,199907966976.0,0.265,33.362,337.268,0.561,0.0,0.0,4.998,303.906,109.347,19.353,27.538,0.0,99.786,0.003,0.016,0.019,0.0,528.345,83.463,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1970,IDN,115657496.0,220830564352.0,0.273,35.791,320.088,0.432,0.0,3.572,2.301,284.296,114.825,20.2,29.213,0.0,106.956,0.003,0.016,0.02,0.0,522.094,91.458,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1971,IDN,118833699.0,233065676800.0,0.241,38.955,325.082,0.553,0.0,3.873,2.711,286.126,116.717,20.41,31.576,0.0,101.902,0.004,0.016,0.02,0.0,529.514,95.216,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1972,IDN,122039843.0,259469197312.0,0.298,43.306,330.44,0.524,0.0,5.925,1.997,287.134,119.577,21.49,34.563,0.0,108.067,0.004,0.016,0.02,0.0,538.115,104.887,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1973,IDN,125288516.0,297900736512.0,0.367,49.098,337.194,0.355,0.0,6.518,3.144,288.096,128.437,21.48,38.714,0.0,121.874,0.004,0.016,0.021,0.0,556.268,117.697,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1974,IDN,128555052.0,313092767744.0,0.421,51.227,320.369,0.44,0.0,7.735,3.272,269.142,130.289,21.622,39.359,0.0,130.604,0.004,0.017,0.021,0.0,545.221,121.048,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1975,IDN,131843849.0,313087950848.0,0.548,53.933,314.267,0.546,0.0,6.976,5.108,260.335,129.125,21.589,40.755,0.0,159.924,0.004,0.017,0.021,0.0,551.382,122.975,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1976,IDN,135173656.0,340620640256.0,0.926,61.788,331.071,0.447,0.0,8.959,5.643,269.282,134.652,21.78,45.814,0.0,167.967,0.004,0.017,0.022,0.0,571.039,137.178,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1977,IDN,138533539.0,367091515392.0,1.372,82.416,340.336,0.509,0.0,17.551,6.625,257.92,142.055,22.971,56.36,0.0,222.085,0.004,0.017,0.022,0.0,594.668,165.139,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1978,IDN,141953163.0,383794675712.0,1.92,93.938,347.694,0.546,0.0,20.973,7.87,253.756,146.57,23.793,62.629,0.0,249.855,0.004,0.017,0.022,0.0,614.504,178.039,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1979,IDN,145434830.0,404845723648.0,2.46,95.137,337.078,0.652,0.0,21.232,7.383,241.941,147.386,24.558,63.41,0.0,284.463,0.005,0.018,0.023,0.0,610.863,180.559,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1980,IDN,148950537.0,439667556352.0,3.068,94.873,335.224,0.707,0.0,12.798,12.164,240.351,151.088,26.342,66.135,0.0,305.611,0.005,0.018,0.023,0.0,621.127,182.77,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1981,IDN,152485036.0,469898625024.0,3.652,100.297,338.476,0.791,0.0,12.117,13.399,238.179,155.347,27.682,70.338,0.0,327.653,0.005,0.018,0.023,0.0,639.083,190.254,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1982,IDN,156052154.0,452605673472.0,4.0,105.584,346.636,0.861,0.0,10.12,15.517,241.052,148.779,29.922,75.086,0.0,334.077,0.005,0.018,0.024,0.0,648.387,190.252,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1983,IDN,159651382.0,470680076288.0,4.391,105.184,337.721,1.198,0.0,8.219,13.649,232.537,154.564,30.882,77.727,0.0,353.79,0.005,0.018,0.024,0.0,668.421,192.468,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1984,IDN,163251124.0,503305961472.0,4.783,112.46,1089.74,1.883,0.0,7.214,24.388,977.28,165.691,32.941,74.192,0.0,389.436,0.005,0.019,0.025,0.0,1204.748,207.018,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1985,IDN,166776182.0,515643146240.0,5.474,121.597,1094.135,3.671,0.0,6.852,27.073,972.538,166.95,32.946,78.527,0.0,412.985,0.005,0.019,0.025,0.0,1223.051,215.074,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1986,IDN,170175064.0,545914224640.0,5.977,122.166,1356.664,8.057,0.0,6.995,22.867,1234.498,172.183,35.075,78.27,0.0,441.025,0.006,0.02,0.026,0.001,1421.251,219.887,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1987,IDN,173511158.0,572867018752.0,6.51,123.878,1094.102,8.219,0.0,7.116,27.012,970.224,172.469,35.89,75.023,0.0,465.495,0.006,0.02,0.027,0.001,1278.161,222.035,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1988,IDN,176855069.0,605642489856.0,6.768,132.721,868.287,6.914,0.0,8.424,23.373,735.566,176.285,36.717,87.244,0.0,491.403,0.006,0.021,0.027,0.001,1153.72,234.043,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1989,IDN,180201637.0,660041629696.0,7.838,131.674,952.774,6.28,0.0,7.852,24.956,821.101,184.569,36.106,84.748,0.0,544.869,0.006,0.021,0.028,0.001,1209.925,237.83,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1990,IDN,183501097.0,718548893696.0,7.719,155.081,630.178,6.947,146.571,9.08,44.064,475.097,192.637,38.683,87.271,0.0,600.179,0.006,0.022,0.028,0.001,1073.236,269.708,-8.51,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1991,IDN,186778237.0,786440060928.0,9.087,174.865,588.28,13.52,160.149,11.061,43.494,413.415,201.618,39.49,97.702,0.0,652.938,0.006,0.022,0.029,0.001,1109.82,300.006,-14.716,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1992,IDN,190043743.0,841780428800.0,9.777,199.419,816.565,12.509,184.411,11.809,52.373,617.147,213.012,41.496,112.95,0.0,716.86,0.007,0.022,0.03,0.001,1336.14,330.321,-15.008,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1993,IDN,193305171.0,912702701568.0,10.775,215.109,658.467,21.31,193.994,12.6,57.66,443.358,216.533,40.827,112.763,0.0,763.843,0.007,0.023,0.03,0.001,1257.568,351.395,-21.115,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1994,IDN,196591830.0,986200276992.0,12.538,219.372,939.92,26.648,199.495,10.942,60.309,720.548,224.298,41.912,108.934,0.0,799.647,0.007,0.023,0.031,0.001,1473.804,363.642,-19.877,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1995,IDN,199888054.0,1072204283904.0,13.312,222.41,844.896,25.175,204.555,9.634,64.574,622.485,228.374,44.016,109.715,0.0,870.284,0.007,0.024,0.032,0.001,1426.572,366.665,-17.856,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1996,IDN,203204352.0,1161281404928.0,14.266,253.065,915.444,27.561,229.23,10.939,78.992,662.378,239.637,46.194,121.308,0.0,933.146,0.007,0.025,0.033,0.001,1498.428,407.73,-23.835,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1997,IDN,206536090.0,1221454594048.0,16.01,279.941,2701.212,29.389,246.936,11.951,82.042,2421.27,244.82,43.828,140.549,0.0,1012.695,0.008,0.026,0.034,0.001,3300.689,442.023,-33.005,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1998,IDN,209826791.0,1066065657856.0,13.077,244.523,1194.477,32.075,153.769,10.305,48.028,949.954,239.478,45.49,141.038,0.0,995.569,0.008,0.027,0.035,0.001,1644.332,399.971,-90.754,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,1999,IDN,213004666.0,1079382507520.0,14.082,292.001,1283.48,37.167,247.398,9.0,83.652,991.479,238.951,44.57,148.101,0.0,1086.986,0.008,0.027,0.036,0.001,1696.185,447.654,-44.603,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2000,IDN,216077791.0,1138300157952.0,16.446,281.33,933.129,50.906,240.059,8.57,48.592,651.799,240.466,45.425,156.816,0.0,1163.518,0.008,0.028,0.037,0.001,1386.973,440.229,-41.272,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2001,IDN,219097906.0,1185220919296.0,18.462,317.027,904.116,64.629,266.466,8.704,61.163,587.089,242.127,45.292,164.07,0.0,1246.258,0.009,0.028,0.037,0.001,1373.52,478.918,-50.562,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2002,IDN,222088499.0,1244249980928.0,18.137,308.486,1156.696,66.665,275.683,7.077,59.764,848.21,243.357,48.39,156.843,0.0,1280.384,0.009,0.029,0.038,0.001,1588.074,471.542,-32.803,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2003,IDN,225048004.0,1309811277824.0,17.811,339.357,921.749,89.49,316.448,6.947,62.662,582.391,246.447,47.889,162.447,0.0,1389.068,0.009,0.029,0.039,0.001,1289.581,506.34,-22.909,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2004,IDN,227926647.0,1387446403072.0,19.047,343.022,1070.373,82.216,322.179,5.978,61.886,727.352,249.952,50.668,173.895,0.0,1375.847,0.009,0.03,0.04,0.001,1384.788,511.842,-20.843,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2005,IDN,230871649.0,1474875359232.0,18.527,347.617,999.814,94.222,328.187,5.663,54.451,652.197,254.189,50.349,174.754,0.0,1416.014,0.009,0.03,0.04,0.001,1316.794,520.852,-19.43,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2006,IDN,233951650.0,1565012918272.0,19.047,346.633,1585.034,111.641,329.568,6.021,57.426,1238.401,265.866,52.82,152.499,0.0,1440.204,0.01,0.031,0.041,0.001,1893.063,532.063,-17.066,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2007,IDN,237062339.0,1674227351552.0,19.567,387.858,991.799,140.066,368.938,4.923,57.078,603.941,269.741,52.206,166.225,0.0,1545.699,0.01,0.031,0.042,0.001,1285.663,575.615,-18.92,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2008,IDN,240157901.0,1809491165184.0,20.542,365.718,1040.765,121.845,367.493,4.716,60.313,675.047,276.128,53.965,158.303,0.0,1563.545,0.01,0.032,0.043,0.001,1322.041,559.015,1.775,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2009,IDN,243220024.0,1905717411840.0,19.437,398.942,1364.806,128.274,395.104,5.43,64.541,965.864,289.606,57.822,181.26,0.0,1606.185,0.01,0.032,0.044,0.001,1705.499,605.135,-3.838,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2010,IDN,246305326.0,2039334567936.0,19.461,445.806,1257.605,152.667,445.644,4.274,73.73,811.798,298.504,56.457,195.674,0.0,1738.335,0.01,0.033,0.044,0.001,1562.408,659.004,-0.162,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2011,IDN,249470029.0,2178184511488.0,21.1,500.725,1414.597,181.281,505.096,5.462,81.553,913.872,338.643,59.953,211.329,0.0,1836.37,0.011,0.033,0.045,0.001,1772.318,755.102,4.371,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2012,IDN,252698526.0,2309530058752.0,23.294,515.954,1475.463,187.171,537.546,6.649,80.062,959.509,350.268,61.786,218.777,0.0,1895.788,0.011,0.034,0.046,0.001,1848.377,780.39,21.592,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2013,IDN,255852466.0,2437876809728.0,24.775,489.055,1433.831,164.219,512.286,5.899,64.753,944.776,348.375,59.165,229.408,0.0,1809.826,0.011,0.035,0.047,0.001,1803.486,755.463,23.231,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2014,IDN,258877397.0,2559933415424.0,25.534,487.89,1646.372,173.584,509.618,5.763,62.416,1158.482,357.85,62.849,220.593,0.0,1839.601,0.012,0.036,0.048,0.001,2082.551,762.209,21.728,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2015,IDN,261799249.0,2684764028928.0,24.558,539.149,2042.726,197.815,544.59,5.461,94.253,1503.577,348.702,62.732,217.063,0.0,1866.101,0.012,0.036,0.05,0.001,2499.634,803.156,5.44,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2016,IDN,264627428.0,2819890085888.0,28.71,540.086,1267.832,206.328,549.645,5.089,91.185,727.747,351.554,61.809,208.773,0.0,1896.811,0.012,0.037,0.05,0.001,1734.726,809.794,9.559,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2017,IDN,267346655.0,2962852151296.0,28.966,556.944,1223.53,221.093,564.067,4.387,84.339,666.585,372.412,67.421,218.16,0.0,1967.708,0.012,0.038,0.051,0.001,1714.377,844.31,7.122,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2018,IDN,269951847.0,3116158943232.0,30.832,594.101,1250.367,262.222,605.246,3.946,84.148,656.266,403.493,71.515,212.953,0.0,2151.627,0.013,0.038,0.052,0.001,1782.69,911.39,11.145,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2019,IDN,272489379.0,3272567947264.0,30.156,653.792,1550.346,315.401,664.543,3.784,87.91,896.554,415.455,70.887,216.541,0.0,2299.63,0.013,0.039,0.053,0.001,2103.968,986.537,10.751,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2020,IDN,274814864.0,3204972544000.0,26.297,608.223,1113.463,300.518,623.708,3.525,81.217,505.24,399.503,71.915,196.666,0.0,2163.753,0.014,0.039,0.054,0.001,1682.395,923.432,15.485,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2021,IDN,276758056.0,3323654569984.0,27.262,619.622,1055.7,303.154,627.949,3.149,83.76,436.078,400.657,72.664,202.298,0.0,2214.053,0.014,0.04,0.055,0.001,1648.61,936.604,8.327,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2022,IDN,278830529.0,3500093472768.0,26.843,737.073,1193.859,404.573,713.712,3.163,85.931,456.786,429.364,74.573,216.563,0.0,2791.422,0.014,0.041,0.056,0.001,1817.063,1082.793,-23.36,Asia,South-Eastern Asia,Upper-Middle Income
Indonesia,2023,IDN,281190068.0,1748443771152.1255,26.004,733.224,1288.977,399.051,0.0,3.58,88.657,555.753,420.777,74.679,215.932,0.0,2807.733,0.015,0.041,0.057,0.001,1921.864,1071.142,0.0,Asia,South-Eastern Asia,Upper-Middle Income
Iran,1925,IRN,10839204.0,20857209964.69646,0.0,14.202,28.831,0.0,0.0,0.0,0.0,14.629,11.617,1.544,14.202,0.0,14.01880280383972,0.0,0.0,0.001,0.0,35.322,18.594,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1926,IRN,11209228.0,21823729105.51169,0.0,15.059,29.499,0.0,0.0,0.0,0.0,14.44,11.737,1.628,15.059,0.0,14.886693622193947,0.0,0.0,0.001,0.0,36.37,19.521,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1927,IRN,11591884.0,22835036559.39229,0.0,16.701,30.956,0.0,0.0,0.0,0.0,14.255,11.858,1.713,16.701,0.0,15.808314739998371,0.0,0.0,0.001,0.0,38.135,21.233,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1928,IRN,11987603.0,23893207808.24222,0.0,17.679,31.753,0.0,0.0,0.0,0.0,14.074,11.977,1.794,17.679,0.0,16.786992549257555,0.0,0.0,0.001,0.0,39.294,22.28,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1929,IRN,12354653.0,25000414511.403275,0.0,17.023,30.921,0.0,0.0,0.0,0.0,13.898,12.097,1.87,17.023,0.0,17.826259375757704,0.0,0.0,0.001,0.0,38.782,21.693,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1930,IRN,12691310.0,26158928962.49685,0.0,18.514,32.269,0.0,0.0,0.0,0.0,13.755,12.216,1.935,18.514,0.0,18.92986622823326,0.0,0.0,0.001,0.0,40.428,23.253,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1931,IRN,12995777.0,27371128752.798332,0.0,17.924,31.522,0.0,0.0,0.0,0.0,13.598,12.334,1.995,17.924,0.0,20.101796336819817,0.0,0.0,0.001,0.0,39.993,22.734,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1932,IRN,13266186.0,28639501650.711536,0.0,20.09,33.525,0.0,0.0,0.0,0.0,13.435,12.452,2.059,20.09,0.0,21.346279529662063,0.0,0.0,0.001,0.0,42.27,24.977,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1933,IRN,13500586.0,29966650707.353104,0.0,22.087,35.359,0.0,0.0,0.0,0.0,13.272,12.569,2.127,22.087,0.0,22.667807499564184,0.0,0.0,0.001,0.0,44.394,27.057,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1934,IRN,13739128.0,31355299598.734764,0.0,23.494,36.604,0.0,0.0,0.0,0.0,13.111,12.686,2.197,23.494,0.0,24.07115001578136,0.0,0.0,0.001,0.0,45.969,28.551,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1935,IRN,13981885.0,32808298215.49459,0.0,23.34,36.294,0.0,0.0,0.0,0.0,12.954,12.803,2.269,23.34,0.0,25.561372139470965,0.0,0.0,0.001,0.0,45.933,28.486,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1936,IRN,14228931.0,34328628511.662334,0.0,25.553,38.355,0.0,0.0,0.0,0.0,12.802,13.023,2.343,25.553,0.0,27.143852504934173,0.0,0.0,0.001,0.0,48.384,30.79,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1937,IRN,14480343.0,35919410624.448654,0.0,31.69,44.344,0.0,0.0,0.0,0.0,12.654,13.244,2.419,31.69,0.0,28.82430273263417,0.0,0.0,0.001,0.0,54.775,37.019,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1938,IRN,14736196.0,37583909277.62874,0.0,31.778,44.289,0.0,0.0,0.0,0.0,12.512,13.466,2.496,31.778,0.0,30.60878804405205,0.0,0.0,0.001,0.0,55.125,37.198,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1939,IRN,14969197.0,39325540481.657875,0.0,30.052,42.426,0.198,0.0,0.0,0.0,12.374,13.742,2.573,29.854,0.0,32.50374915279243,0.0,0.0,0.001,0.0,53.722,35.614,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1940,IRN,15178703.0,41147878544.26363,0.033,27.128,39.228,0.245,0.0,0.0,0.0,12.1,14.026,2.65,26.85,0.0,34.516025510946996,0.0,0.001,0.001,0.0,51.094,32.836,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1941,IRN,15364059.0,43054663405.9158,0.025,20.822,32.676,0.238,0.0,0.0,0.0,11.854,14.318,2.76,20.559,0.0,36.65287999461419,0.0,0.001,0.001,0.0,45.121,26.686,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1942,IRN,15524597.0,45049808315.21209,0.025,29.532,41.167,0.216,0.0,0.0,0.0,11.635,14.609,2.925,29.29,0.0,38.92202511768076,0.0,0.001,0.001,0.0,54.223,35.553,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1943,IRN,15659633.0,47137407859.9455,0.018,30.455,41.893,0.183,0.0,0.0,0.0,11.438,14.898,3.132,30.254,0.0,41.33165086847078,0.0,0.001,0.001,0.0,55.618,36.636,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1944,IRN,15795843.0,49321746370.33021,0.018,41.66,52.915,0.264,0.0,0.0,0.0,11.255,15.219,3.369,41.378,0.0,43.890454269738626,0.0,0.001,0.001,0.0,67.23,48.033,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1945,IRN,15933238.0,51607306711.62449,0.011,52.897,63.982,0.399,0.0,0.0,0.0,11.084,15.687,3.621,52.487,0.0,46.60767076868737,0.0,0.001,0.001,0.0,79.195,59.61,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1946,IRN,16071828.0,53998779484.21252,0.022,60.232,71.156,0.399,0.0,0.0,0.0,10.924,16.128,3.877,59.811,0.0,49.49310757031862,0.0,0.001,0.001,0.0,87.158,67.256,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1947,IRN,16211624.0,56501072650.00468,0.022,63.468,74.239,0.498,0.0,0.0,0.0,10.771,16.605,4.122,62.948,0.0,52.55717903441914,0.0,0.001,0.001,0.0,91.017,70.833,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1948,IRN,16352636.0,59119321604.93548,0.033,77.951,88.579,0.399,0.0,0.0,0.0,10.628,17.039,4.344,77.519,0.0,55.81094426393489,0.0,0.001,0.001,0.0,106.13,85.611,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1949,IRN,16558920.0,61858899718.20742,0.029,8.13,18.62,0.451,0.0,0.0,0.0,10.49,17.521,4.529,7.65,0.0,59.266147020412895,0.0,0.001,0.001,0.0,36.959,16.125,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1950,IRN,16510553.0,44850892800.0,0.033,9.601,30.393,0.531,0.0,0.0,0.0,20.792,18.02,4.665,9.037,0.0,62.93525811056584,0.0,0.001,0.001,0.0,43.537,17.939,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1951,IRN,16921281.0,44840296448.0,0.033,6.914,33.785,0.451,0.0,0.0,0.0,26.871,18.715,4.784,6.43,0.0,66.831520396954,0.0,0.001,0.001,0.0,44.493,15.6,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1952,IRN,17344434.0,44843151360.0,0.025,4.092,35.763,0.399,0.0,0.0,0.0,31.67,19.445,4.922,3.668,0.0,70.96899659522701,0.0,0.001,0.001,0.0,44.873,13.143,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1953,IRN,17778109.0,44886630400.0,0.033,3.829,39.404,0.411,0.0,0.0,0.0,35.576,19.984,5.073,3.385,0.0,75.36262003045533,0.001,0.001,0.001,0.0,47.238,13.035,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1954,IRN,18226205.0,44884365312.0,0.033,1.044,40.01,0.665,0.0,0.0,0.0,38.966,20.596,5.232,0.347,0.0,80.02824853573938,0.001,0.001,0.001,0.0,46.931,10.461,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1955,IRN,18700800.0,44862808064.0,0.065,15.813,57.621,0.649,0.0,11.641,0.583,41.807,21.156,5.392,2.876,0.0,84.9827216876204,0.001,0.001,0.001,0.0,63.918,25.372,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1956,IRN,19204391.0,48871698432.0,0.109,22.808,67.389,0.506,0.0,12.754,0.85,44.581,31.588,5.547,8.588,0.0,90.24392158489243,0.001,0.001,0.001,0.0,83.01,42.362,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1957,IRN,19726844.0,55700860928.0,0.156,21.8,70.068,0.465,0.0,8.664,1.403,48.268,37.731,5.69,11.111,0.0,95.83083739016617,0.001,0.001,0.002,0.0,90.158,47.045,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1958,IRN,20266510.0,62178750464.0,0.204,25.229,75.356,0.513,0.0,9.871,1.44,50.127,42.552,5.816,13.201,0.0,101.7636338671479,0.001,0.001,0.002,0.0,99.371,54.827,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1959,IRN,20846778.0,67527569408.0,0.287,25.569,76.278,0.63,0.0,11.208,1.759,50.709,41.718,5.919,11.684,0.0,108.063724160983,0.001,0.001,0.002,0.0,99.855,53.847,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1960,IRN,21470433.0,74059071488.0,0.392,37.359,91.888,0.612,0.0,12.68,1.839,54.529,61.522,5.992,21.835,0.0,114.75384708437342,0.001,0.001,0.002,0.0,133.312,84.94,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1961,IRN,22125729.0,80338485248.0,0.367,36.509,75.31,0.524,0.0,14.39,1.902,38.802,58.58,6.608,19.326,0.0,121.85814918840715,0.001,0.001,0.002,0.0,123.402,80.734,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1962,IRN,22807908.0,81892024320.0,0.367,37.428,70.639,0.542,0.0,15.774,2.037,33.21,59.212,6.923,18.708,0.0,129.40227191430003,0.001,0.001,0.002,0.0,122.714,81.903,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1963,IRN,23519008.0,90921967616.0,0.367,41.305,71.018,0.605,0.0,17.857,2.206,29.713,62.354,6.651,20.271,0.0,137.41344414063576,0.001,0.001,0.002,0.0,127.698,90.361,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1964,IRN,24262863.0,97500512256.0,0.367,47.519,75.113,0.725,0.0,20.548,2.308,27.594,70.297,6.832,23.571,0.0,145.9205804601077,0.001,0.001,0.002,0.0,140.936,104.7,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1965,IRN,25036982.0,109475799040.0,0.389,53.718,77.055,0.755,0.0,25.569,2.378,23.336,74.222,7.202,24.627,0.0,97.29,0.001,0.001,0.002,0.0,149.211,114.717,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1966,IRN,25829273.0,120466931712.0,0.691,64.103,87.772,0.755,0.0,33.667,2.682,23.668,79.905,7.554,26.309,0.0,106.037,0.001,0.001,0.003,0.0,165.319,130.858,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1967,IRN,26628431.0,134024249344.0,0.691,67.881,90.127,0.769,0.0,35.973,2.84,22.246,84.265,8.064,27.608,0.0,116.651,0.002,0.001,0.003,0.0,173.078,139.498,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1968,IRN,27437390.0,154230439936.0,0.959,82.33,103.07,0.788,0.0,41.044,3.037,20.74,105.906,8.621,36.501,0.0,128.25,0.002,0.001,0.003,0.0,208.96,175.603,0.0,Asia,Southern Asia,Lower-Middle Income
Iran,1969,IRN,28273481.0,174223163392.0,1.159,83.039,100.867,1.301,0.0,42.865,9.021,17.828,103.93,8.987,28.693,0.0,140.755,0.002,0.001,0.003,0.0,206.728,174.669,0.0,Asia,Southern Asia,Lower-Middle Income
